Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
764,66f7f6cb-6698-4aee-b0c9-156c87dc7a16,Gianfranco Erramún,https://play-lh.googleusercontent.com/a-/ACB-R5ShMLyuYrxtkVo4Q9eCR9upBuQeDvBDvkObhxb7-w,"De las mejores apps de programacion. Muy completo y estructurado. Por motivos economicos no podré pagar para otener certificados/diplomas necesarios para buscar trabajo. Pero para cualquier otra persona que se inicie es una herramienta perfecta para invertir y aprender, o simplemente complementar.",4,2,,2020-07-31 22:02:35,"Hi Gianfranco, Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -JP",2020-08-02 16:57:08,,es,POS,de las mejores apps de programacion muy completo estructurado por motivos economicos podre pagar para otener certificadosdiplomas necesarios para buscar trabajo pero para cualquier otra persona que se inicie es una herramienta perfecta para invertir aprender simplemente complementar,"points system, last mile drive, avatar, status quo sloth","estructura, motiv, person, person"
769,521d586d-a78a-473b-9c5f-a99fd4b80c5a,Daniel Requena Cervantes,https://play-lh.googleusercontent.com/a-/ACB-R5RBfXVvQbWDryrWcvN6MrN0zxq50rt-U8p2Nc_k3g,"Gran aplicación para aprender a programar a base de pequeñas dosis diarias sin darte cuenta, aunque obviamente nunca aprenderás como en un pc pero te da las bases y encima disfrutas",5,1,5.1.6,2020-07-28 00:15:35,"Dear Daniel We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-07-28 16:19:59,5.1.6,es,POS,gran aplicacion para aprender programar base de pequenas dosis diarias sin darte cuenta aunque obviamente nunca aprenderas como en un pc pero te da las bases encima disfrutas,daily streaks,dia
773,fa15f5d6-702a-4989-b57f-f61daeff72a7,Celina Fio,https://play-lh.googleusercontent.com/a-/ACB-R5Q-iohWb6WV-1O5JoL8KGcqFP97WJ31zYzsWGsRqg,"Hay un par de problemas con la app, pero como concepto esta bien. Esta app es muy buena para mantener fresca la información pero dudo mucho que enseñe por completo los lenguajes de programación. Pero no es mala, esta buena. Para aquellos que se quejan de que no esta en español, temo decirles que el mundo de l programación no esta en español, y saber ingles es un requerimiento escenciales a la hora de estudiar Programación. Así que no pierdan tiempo quejándose y aprendan ingles",4,61,5.1.6,2020-07-24 01:22:32,"Dear Celina, Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com. -JP",2020-07-24 12:05:07,5.1.6,es,NEU,hay un par de problemas con la app pero como concepto esta bien esta app es muy buena para mantener fresca la informacion pero dudo mucho que ensene por completo los lenguajes de programacion pero es mala esta buena para aquellos que se quejan de que esta en espanol temo decirles que el mundo de l programacion esta en espanol saber ingles es un requerimiento escenciales la hora de estudiar programacion asi que pierdan tiempo quejandose aprendan ingles,daily streaks,dia
779,4a67a89b-b83f-4889-8769-7ab650680ccf,David de Fitero Teijeira (Daviwalle),https://play-lh.googleusercontent.com/a-/ACB-R5RHNwZieIRCzdbWM2GhPLQeCgf3LLh6YIcdFo6-7A,"Esta plataforma de cursos, es de las mejores que he visto! Con un único pago puedes tener accedo a un montón de cursos, además van añadiendo mas cursos sin tener que pagar mas. También me gusta el sistema de aprendizaje es bastante cómodo, aunque estaría bien que lo tradujeran al español. El único problema que veo es que los certificados no muestran las horas del curso, y eso porlomenos en España, hace que no valgan mucho los certificados",5,17,5.1.6,2020-07-16 14:13:11,"Dear David, Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-19 05:22:47,5.1.6,es,POS,esta plataforma de cursos es de las mejores que visto con un unico pago puedes tener accedo un monton de cursos ademas van anadiendo mas cursos sin tener que pagar mas tambien gusta el sistema de aprendizaje es bastante comodo aunque estaria bien que lo tradujeran al espanol el unico problema que veo es que los certificados muestran las horas del curso eso porlomenos en espana hace que valgan mucho los certificados,"points system, virtual economy","sistema, sistema"
799,c4b1ef3c-75f7-4711-9e60-ab563e3268ae,M4ctr1se,https://play-lh.googleusercontent.com/a-/ACB-R5T2IVyEos9n431ia1G3Hxoa0A3u-vB9pGa7VJrdFA,"Holaaa muy buena app sobretodo para los nos gusta el tema , Estoy apunto de ingresar a estudiar Ing. De Software , y se que esta app me será de mucha ayuda!! Compré la Versión Pro, De por vida , pero una sugerencia , me gustaría que pusieran la opción de colocar el contenido en español , de resto está todo super bien!!",5,5,5.1.4,2020-07-03 02:16:10,"Dear Friend, Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-04 09:51:52,5.1.4,es,POS,holaaa muy buena app sobretodo para los nos gusta el tema estoy apunto de ingresar estudiar ing de software se que esta app sera de mucha ayuda compre la version pro de por vida pero una sugerencia gustaria que pusieran la opcion de colocar el contenido en espanol de resto esta todo super bien,daily streaks,dia
801,ab4d0b25-7fef-46e4-b655-ac88b3770769,Rodrigo Osvaldo Dominguez Mitre,https://play-lh.googleusercontent.com/a/AGNmyxaDe03acFP_btdeK5pwe9ZQdCm4rnB-ZE9wueFANg=mo,"Excelente y amigable, no cubre a detalle todos los aspectos, por ello en algunos casos se requiere experiencia en programación para entender adecuadamente el curso. Es una aplicación innovadora y de capacidades prometedoras, aún falta mejorarla pero va por buen camino.",5,5,5.1.4,2020-07-02 23:44:54,"Dear Friend, We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-04 09:52:49,5.1.4,es,POS,excelente amigable cubre detalle todos los aspectos por ello en algunos casos se requiere experiencia en programacion para entender adecuadamente el curso es una aplicacion innovadora de capacidades prometedoras aun falta mejorarla pero va por buen camino,boosters,mejora
823,ce260d33-e5de-4976-9cbe-3e5d7de3b3e6,Joaquin Canales,https://play-lh.googleusercontent.com/a/AGNmyxZh_MCHeI908HqvENu3pb9laERNLccVFLhy20vb=mo,Genial aunque podrían brindar la oportunidad de cambiar el idioma para que más personas puedan aprender la programación,5,3,5.1.3,2020-06-07 04:05:59,"Hi Joaquin, Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you! -JP",2020-06-08 06:59:05,5.1.3,es,NEU,genial aunque podrian brindar la oportunidad de cambiar el idioma para que mas personas puedan aprender la programacion,"avatar, status quo sloth","person, person"
826,bdc4a1fd-43ea-4e90-8e95-e346d71f6384,D. A.,https://play-lh.googleusercontent.com/a/AGNmyxZ0JHtDkjYjRgenohqNIrLL16JeyXM-0ycoQvtU=mo,"Le pondría 5 estrellas pero no está en español, es muy buena de las mejores incluso debería tener otro tipo de cursos como de ingenieria mecanica, arquitectura, anatomía, metalúrgica, química y otros es una buena manera de aprender debe profundizar en los temas pero es buena excepto por el idioma.",4,0,5.1.3,2020-06-05 16:23:09,"Hi Friend Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you! -JP",2020-06-08 15:43:38,5.1.3,es,POS,le pondria 5 estrellas pero esta en espanol es muy buena de las mejores incluso deberia tener otro tipo de cursos como de ingenieria mecanica arquitectura anatomia metalurgica quimica otros es una buena manera de aprender debe profundizar en los temas pero es buena excepto por el idioma,voting,tom
832,6ca63b28-15b9-49df-81b0-3d87dd7854d0,yanina moitland,https://play-lh.googleusercontent.com/a-/ACB-R5RzF3301Fw7nGOo4FqQkdo6wqgXyLFCwrfAsisi,Es mi primer dia usando esta aplicacion pero hasta ahora lo veo bien no he tenido problema alguno para entenderlo,4,0,5.0.8,2020-06-03 04:36:38,"Hiyanina, Please take your time to browse through our wide variety of content. If you think that we deserve a 5-star review, then please don't hesitate or kindly let us know how we can improve further. Feel free to reach us out at Hello@prghub.com if you need any help and we'll be very happy to assist you! :) -JP",2020-06-03 12:25:39,5.0.8,es,POS,es mi primer dia usando esta aplicacion pero hasta ahora lo veo bien tenido problema alguno para entenderlo,daily streaks,dia
863,a62df4e6-b9e1-43e2-86b8-5136e50f89e0,Alonso Palazuelos,https://play-lh.googleusercontent.com/a/AGNmyxYzxOd2zzUqD2B3Kzh0WvAY0LBbt-xq5UJgH2KnBm4=mo,"Compré pro lifetime y ya no aparece, mandé correo a sopporte, ya pasaron varios dias y no hay respuesta.",1,11,5.1.0,2020-05-12 17:26:57,"Dear Alonso,
We sincerely apologize for the delayed response and for the inconvenience. We have resolved the issue on your account and sent you a confirmation email. Please relogin from your account and let us know if you need further assistance, we'll be more than happy to assist you :)
-PA",2020-05-12 18:45:05,5.1.0,es,NEG,compre pro lifetime ya aparece mande correo sopporte ya pasaron varios dias hay respuesta,daily streaks,dia
887,ed4a2e41-0981-4027-88c5-c966660156e8,lIlIlIl lIlIl,https://play-lh.googleusercontent.com/a-/ACB-R5QZnw7-h7n2maQCIAsR699zh3j4e_eNrqxJlU_YrA,Hace varios dias que me contacté reiteradas veces con el soporte y no contestan...,4,1,5.1.0,2020-04-30 16:30:38,"Hey Agustin,
Thank you so much for updating your review for us! This made our motivation to provide the best quality content to our learners stronger. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be happy to assist you!
-PA",2020-05-01 11:19:32,5.1.0,es,NEG,hace varios dias que contacte reiteradas veces con el soporte contestan,daily streaks,dia
893,67f4697c-e5ea-4eca-b8f1-36f4b98e99aa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Debido al Covid-19 decidí dar una oportunidad y comprar la versión PRO vitalicia de Programming Hub, con los años viene mejorando la aplicación y es una excelente opción para aprender programación, sin embargo en lo que es contenido traducido al español todavía está en falta, cuando cumplan lo cumplan les daré las 5 estrellas.",4,1,,2020-04-26 00:15:46,"Dear Programming,
Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist y...",2020-04-26 06:58:50,,es,NEU,debido al covid19 decidi dar una oportunidad comprar la version pro vitalicia de programming hub con los anos viene mejorando la aplicacion es una excelente opcion para aprender programacion sin embargo en lo que es contenido traducido al espanol todavia esta en falta cuando cumplan lo cumplan les dare las 5 estrellas,boosters,mejora
901,7422e3e9-5b80-4747-a8b8-132a7908d49d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente aplicación de enseñanza dentro del mundo de la programación pero por favor saquen una versión en español para las personas que carecen de tal conocimiento de idioma, muchas gracias",5,0,5.1.0,2020-04-19 04:36:51,"Dear Nico,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. 
-JP",2020-04-19 10:46:58,5.1.0,es,NEU,excelente aplicacion de ensenanza dentro del mundo de la programacion pero por favor saquen una version en espanol para las personas que carecen de tal conocimiento de idioma muchas gracias,"avatar, status quo sloth","person, person"
1004,f00ff6fe-e123-4710-a5de-eddae42bea8c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ayuda demasiado si no tienes claro algo, ya que te lo explica con mensajes simples y relacionados con la vida cotidiana",5,0,5.0.31,2020-01-22 17:07:19,"Hi Friend!
Many thanks for your awesome review! We're glad to know that our method of teaching has made it easy for you to learn programming. Do recommend us to your friends too! If you need help with anything, please don't hesitate to contact us at hello@prghub.com and we'll be very happy to help you out.
-PA",2020-01-22 20:15:27,5.0.31,es,POS,ayuda demasiado si tienes claro algo ya que te lo explica con mensajes simples relacionados con la vida cotidiana,daily streaks,dia
1023,e99cd5de-2a08-4d07-8b88-3e09c4a5dd80,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Una aplicación muy útil y práctica. Tuve un inconveniente y el soporte técnico me contactó de inmediato. Por favor agreguen más cursos ;),5,1,5.0.29,2020-01-10 13:27:22,"Dear José, we sincerely apologize for the inconvenience. We are already working on a permanent fix for the issue. In the meantime, please send us your registered email and a screenshot of the purchase receipt so that we can restore your pro version immediately. Thanks!
-PA",2020-01-10 04:19:26,5.0.29,es,POS,una aplicacion muy util practica tuve un inconveniente el soporte tecnico contacto de inmediato por favor agreguen mas cursos,daily streaks,dia
1034,08c2d7be-482c-48b4-acf6-0e837c3219dc,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es muy buena la app y muy completa en cuanto a la información, le daría las 5 estrellas si facilitarán el español para algunas personas que no dominan muy bien el inglés, pero dejando de lado eso es muy buena la App",4,3,5.0.26,2020-01-02 03:46:14,"Hi Luis !
Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you!
-PA",2020-01-02 19:24:27,5.0.26,es,POS,es muy buena la app muy completa en cuanto la informacion le daria las 5 estrellas si facilitaran el espanol para algunas personas que dominan muy bien el ingles pero dejando de lado eso es muy buena la app,"avatar, status quo sloth","person, person"
1055,51d41eb2-f0f0-4ede-b1b3-1fb3310852d6,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es de pago, podés aprender todo lo que hay acá y más gratis en otros sitios.",1,1,5.0.26,2019-12-18 14:19:28,"Hey Villy,
We understand that our pro version comes at a cost and we know that there are free sources available, however, our courses are expertly designed to ensure that even beginners can easily learn the basics and be geared up for the more advanced concepts of programming. If you have concerns, please contact us at hello@prghub.com :)
-PA",2019-12-18 14:57:20,5.0.26,es,POS,es de pago podes aprender todo lo que hay aca mas gratis en otros sitios,visual grave,sitio
1062,9a6c173e-af6f-4ac5-b356-c035289d52f7,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me encanta el armado del cursado en multiple choice ya que me es muy util en los dias laborales luego de una extensa jornada.,4,1,5.0.26,2019-12-13 22:19:57,"Dear Julio, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. It will be a great encouragement and a joyous moment for us if you could rate us higher :)
We will provide you with awesome quality content in the future updates too :)
-NY",2019-12-14 16:48:24,5.0.26,es,POS,encanta el armado del cursado en multiple choice ya que es muy util en los dias laborales luego de una extensa jornada,daily streaks,dia
1072,ad49c975-4945-40d4-af55-9b2442211eee,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buena aplicación, pero más allá de que uno tiene que hacerle frente a los idiomas, podrían ir subiendo los cursos más simples en idioma español, porque la verdad es complicado tener una concentración plena si uno tiene que interpretar otra lengua. Para usar la aplicación primero tengo que tener un dominio del inglés en su totalidad para recién ultiizarla. Opinión personal ya que a las empresas no les interesa Latinoamérica.",3,29,5.0.26,2019-12-04 16:11:31,"Hi Emiliano!
As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on Spanish translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you!
-PA",2019-12-04 19:11:55,5.0.26,es,NEG,buena aplicacion pero mas alla de que uno tiene que hacerle frente los idiomas podrian ir subiendo los cursos mas simples en idioma espanol porque la verdad es complicado tener una concentracion plena si uno tiene que interpretar otra lengua para usar la aplicacion primero tengo que tener un dominio del ingles en su totalidad para recien ultiizarla opinion personal ya que las empresas les interesa latinoamerica,"avatar, status quo sloth","person, person"
1089,01a9d8fb-9973-4b33-881c-e8114034c6ec,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me encanta la app la mejoraron significativamente, falta idioma ESPAÑOL",5,0,,2019-11-19 17:59:12,"Hi Friend!
Thank you so much for updating your review for us! This made our motivation to provide the best quality content to our learners stronger. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be happy to assist you!
-PA",2019-12-09 06:15:06,,es,POS,encanta la app la mejoraron significativamente falta idioma espanol,boosters,mejora
1116,10de9e8c-5274-4bfc-9c7f-89c15415ffa3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Para cuando en español??? Porque yo ingles lo gusto... Y así si que no se puede.... Esperemos q pronto... Sino borrare la app de mi móvil... Me respondéis en inglés?? Mal vamos... No podía ser español?? Hay os regalo dos estrellas más, cuando este en español os daré muchas mas....",3,1,5.0.26,2019-10-24 06:38:02,"¡Hola amigo!
¡Muchas gracias por actualizar su opinión para nosotros! Esto fortaleció nuestra motivación para proporcionar contenido de la mejor calidad a nuestros alumnos. ¡Recomiéndenos a sus amigos también! :) Si necesita ayuda, comuníquese con nosotros a Hello@prghub.com y estaremos encantados de ayudarle.
-PA",2019-11-04 16:19:12,5.0.26,es,NEG,para cuando en espanol porque yo ingles lo gusto asi si que se puede esperemos q pronto sino borrare la app de mi movil respondeis en ingles mal vamos podia ser espanol hay os regalo dos estrellas mas cuando este en espanol os dare muchas mas,daily streaks,dia
1186,79d6d2ef-a557-47e2-a505-7a56c04ddf5c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gracias upor el soporte, cada vez se actualiza el contenido, aprendo cada día algo nuevo, tiene todo lo que se requiere en una app y compilación. Excelente aplicación. Lo mejor. Sugiero la compra de los paquetes y los cursos. La suscripción vale la pena 100%. Gracias por incuir nuevos cursos y nueva información tan actualizada.",5,4,5.0.18,2019-08-23 21:29:28,"Dear Friend, 
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2019-01-07 05:37:36,5.0.18,es,POS,gracias upor el soporte cada vez se actualiza el contenido aprendo cada dia algo nuevo tiene todo lo que se requiere en una app compilacion excelente aplicacion lo mejor sugiero la compra de los paquetes los cursos la suscripcion vale la pena 100 gracias por incuir nuevos cursos nueva informacion tan actualizada,daily streaks,dia
1246,6664eeb9-d2a0-4a46-b049-18493c476563,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena y si se aprende, han mejorado mucho lastima que no este en español, seguiré esperando ya la pongan en español, realmente buena. Es la mejor recomendada, si entiendes ingles la version Pro recomendado, no se arrepentiran.",5,2,5.0.14,2019-07-11 16:33:39,"Dear Friend,
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2018-12-20 07:47:56,5.0.14,es,POS,muy buena si se aprende han mejorado mucho lastima que este en espanol seguire esperando ya la pongan en espanol realmente buena es la mejor recomendada si entiendes ingles la version pro recomendado se arrepentiran,boosters,mejora
1276,6a21ab66-5447-42b4-a822-1e950580b803,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buena aplicación para aprender lenguajes, me he cogido el lifetime porque era una buena oferta, así podre aprender lo que quiera cuando quiera. No estaria mal algun dia incluir la opción del español.",5,5,5.0.14,2019-06-22 09:57:48,"Hi Ivan!
Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once we start working on translations. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you!
-PA",2019-06-22 17:01:32,5.0.14,es,POS,buena aplicacion para aprender lenguajes cogido el lifetime porque era una buena oferta asi podre aprender lo que quiera cuando quiera estaria mal algun dia incluir la opcion del espanol,daily streaks,dia
1320,aea1fe63-99e2-4ed1-8ceb-614320f07616,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lastimosamente tuve que desisntalarlo y reinstalarlo varias veces porque al final se me traba y ya no respondia hasta que finalmente la desisntale definitivamente. si mejoran eso seria super!,5,0,5.0.13,2019-05-19 15:28:04,"Hey Guillermo ,
We are overwhelmed with joy to recieve such a feedback. Your happiness and learning experience is what we always thrive for.
Keep loving and supporting us. We  are in a continuos effort to make your learning experience much interesting and delightful :)
-NY",2019-05-20 02:09:52,5.0.13,es,NEG,lastimosamente tuve que desisntalarlo reinstalarlo varias veces porque al final se traba ya respondia hasta que finalmente la desisntale definitivamente si mejoran eso seria super,"daily streaks, boosters","dia, mejora"
1325,f66e7622-81c1-419c-8d12-f6f1428ff709,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cursos sin contenido, como el de PHP. me di de alta como PRO para ver que no tenian contenido los cursos que me gustaban. me di de baja a los pocos dias y a partir de hay la app bombardea con notificaciones para hacerte pro. al cabo de 6 meses y ver que no han puesto contenido en PHP desinstalo la app.",2,5,5.0.8,2019-05-18 09:57:32,"Dear José,
We sincerely apologize if the course that you wanted is not yet available. We assure you that we are continuously working on adding new contents while making sure that you'll get only the best quality when they become available hence it's taking time. Please get in touch with us at Hello@prghub.com for better assistance.
-PA",2019-05-18 10:44:48,5.0.8,es,NEG,cursos sin contenido como el de php di de alta como pro para ver que tenian contenido los cursos que gustaban di de baja los pocos dias partir de hay la app bombardea con notificaciones para hacerte pro al cabo de 6 meses ver que han puesto contenido en php desinstalo la app,daily streaks,dia
1349,29d0b109-9ecd-4652-8e23-2f0991e8c6da,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena la app en verdad, con el único detalle que la verdad es importante y es que no todas las personas tienen conocimientos del idioma ingles, o sus conocimientos son muy bajos y esta app esta disponible solo en idioma ingles.",4,3,5.0.13,2019-05-01 06:55:27,"Dear Anthony,
We apologize for the unavailability of our courses in other languages. At present, we are focusing on adding new contents hence we aren't able to provide translations but rest assured that we made it easy for you to be able to cope up with the English language. Please reach us at Hello@prghub.com so that we can assist you better.
-PA",2019-05-01 08:25:05,5.0.13,es,POS,muy buena la app en verdad con el unico detalle que la verdad es importante es que todas las personas tienen conocimientos del idioma ingles sus conocimientos son muy bajos esta app esta disponible solo en idioma ingles,"avatar, status quo sloth","person, person"
1399,a083a5ce-d0d9-498e-969c-1635b82c83e2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No se puede cambiar el nombre de la persona, los cursos son demasiado simples, el anuncio PRO sigue apareciendo aún después de comprar la versión full.",1,7,5.0.13,2019-04-05 06:11:15,"Dear Paco,
How are things going? Please let us know if you're still experiencing issues. If you do, please get in touch with us at Hello@prghub.com and we will make sure to assist you. Hope to hear from you soon!
-PA",2019-05-09 07:55:49,5.0.13,es,NEG,se puede cambiar el nombre de la persona los cursos son demasiado simples el anuncio pro sigue apareciendo aun despues de comprar la version full,"avatar, status quo sloth","person, person"
1413,1b9cbe0d-cb6e-4107-8909-e8b29ea5e38d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es bueno aunque es verdad que le falta actualización, sin embargo está fantástico para empezar en el mundo de la programación especialmente porque está en inglés, doble aprendizaje para los que hablamos español.",5,10,5.0.8,2019-03-26 05:50:57,"Hi Franco!
Thank you for your wonderful feedback! Our goal is to make your learning experience with us simple and enjoyable. Rest assured that we are working hard to provide the best quality contents on our updates to provide better service :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-03-26 09:23:29,5.0.8,es,POS,es bueno aunque es verdad que le falta actualizacion sin embargo esta fantastico para empezar en el mundo de la programacion especialmente porque esta en ingles doble aprendizaje para los que hablamos espanol,boosters,special
1425,be071bbc-590f-4416-bd91-aa6f3cb4c5af,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"De todos los cursos, la mitad están 'en desarrollo' (cosa que dudo) o desactualizados. De vez en cuando meten una actualización 'de rendimiento' para que parezca que van mejorando la app, pero entras en el curso de Python y ves que es para la versión 2 (hace años que está disponible la 3 y llegando la 4). Y en los comentarios diciendo que tienen planeado traducirla al español (planeándolo desde hace 5 años). Todavía me aparece la 'superoferta' limitada de 24h por San Valentín... Lamentable.",2,7,5.0.13,2019-03-19 13:07:40,"Dear Friend,
We apologize for the inconvenience. At present, we're focusing on improving the existing courses and adding new ones to provide better service to you. We assure you that we're working hard so that we can work on translations in our future updates. Please reach us at Hello@prghub.com so that we can help you better.
-PA",2019-03-19 14:36:36,5.0.13,es,NEG,de todos los cursos la mitad estan en desarrollo cosa que dudo desactualizados de vez en cuando meten una actualizacion de rendimiento para que parezca que van mejorando la app pero entras en el curso de python ves que es para la version 2 hace anos que esta disponible la 3 llegando la 4 en los comentarios diciendo que tienen planeado traducirla al espanol planeandolo desde hace 5 anos todavia aparece la superoferta limitada de 24h por san valentin lamentable,boosters,mejora
